C(at%),Al(at%),V(at%),Cr(at%),Mn(at%),Fe(at%),Co(at%),Ni(at%),Cu(at%),Mo(at%),check_100,G_RT_FCC,H_RT_FCC,phase_fraction_fcc,phase_fraction_bcc,second_phase_fraction,Config_Entropy,(0-T)*Entropy,melting point(C),grain(um),Anneal_Temp(K),Anneal_Time(h),R(%),CR(%),Hom_Temp(K),Enthalpy_FCC
0,10,0,30,0,20,30,10,0,0,100,-9922.564,1634.133,0.401,0.6,0,12.5108,-3728.2213,1539.73,12.8914,923,36,5,93,0,-9935.0748
0,10,0,30,0,30,10,10,0,10,100,-10045.115,1632.895,0.311,0.689,0,13.6634,-4071.6857,1656.83,12.8914,1073,0.1167,40,20,1493,-10058.7784
0,10,0,30,0,30,10,10,10,0,100,-11099.211,1579.556,0.388,0.612,0,13.6634,-4071.6857,1503.03,12.8914,893,16,0,5,1323,-11112.8744
0,10,0,30,0,30,10,20,0,0,100,-10125.642,1938.588,0.404,0.597,0,12.5108,-3728.2213,1540.03,12.8914,893,0.1667,67,75,1493,-10138.1528
0,10,0,30,0,30,20,10,0,0,100,-10043.85,1711.457,0.305,0.695,0,12.5108,-3728.2213,1544.03,12.8914,1073,2,92,65,1493,-10056.3608
0,10,0,30,10,10,10,10,10,10,100,-11410.524,2067.865,0.458,0.541,0,16.4035,-4888.253,1582.33,12.8914,1253,0.0833,45,88,1473,-11426.9275
0,10,0,30,10,10,10,20,0,10,100,-10282.3,955.921,0.498,0.501,0,15.251,-4544.7886,1619.33,12.8914,1073,0.0833,75,3,1173,-10297.551
0,10,0,30,10,10,10,20,10,0,100,-10355.996,964.639,0.579,0.422,0,15.251,-4544.7886,1465.53,12.8914,1273,0.25,90,20,1523,-10371.247
0,10,0,30,10,10,10,30,0,0,100,-10527.908,2470.086,0.601,0.399,0,13.6634,-4071.6857,1502.53,12.8914,573,4,40,80,1423,-10541.5714
0,10,0,30,10,10,20,10,0,10,100,-9873.074,912.562,0.451,0.548,0,15.251,-4544.7886,1623.33,12.8914,573,1008,91,50,1523,-9888.325
0,10,0,30,10,10,20,10,10,0,100,-9904.483,896.859,0.533,0.467,0,15.251,-4544.7886,1469.53,12.8914,948,0.1667,0,40,1473,-9919.734
0,10,0,30,10,10,20,20,0,0,100,-10549.78,2375.826,0.559,0.442,0,14.0984,-4201.3242,1506.53,12.8914,1523,100,95,50,1373,-10563.8784
0,10,0,30,10,10,30,10,0,0,100,-9771.057,880.461,0.523,0.477,0,13.6634,-4071.6857,1510.53,12.8914,1023,1,25,93,1323,-9784.7204
0,10,0,30,10,20,10,10,0,10,100,-10491.417,2164.678,0.364,0.636,0,15.251,-4544.7886,1627.63,12.8914,0,48,40,96,1493,-10506.668
0,10,0,30,10,20,10,10,10,0,100,-11396.293,2090.41,0.451,0.55,0,15.251,-4544.7886,1473.83,12.8914,1523,10,5,40,1273,-11411.544
0,10,0,30,10,20,10,20,0,0,100,-10549.653,2395.757,0.468,0.532,0,14.0984,-4201.3242,1510.83,12.8914,1423,0,91,84,1493,-10563.7514
0,10,0,30,10,20,20,10,0,0,100,-9956.143,916.125,0.374,0.626,0,14.0984,-4201.3242,1514.83,12.8914,1423,0.5,84,63,1073,-9970.2414
0,10,0,30,10,30,10,10,0,0,100,-10457.995,2227.948,0.359,0.641,0,13.6634,-4071.6857,1519.13,12.8914,1373,0.0833,66,30,1173,-10471.6584
0,10,0,40,0,10,10,10,10,10,100,-11103.039,1615.538,0.39,0.61,0,14.5334,-4330.9627,1648.43,12.8914,823,24,10,0,0,-11117.5724
0,10,0,40,0,10,10,20,0,10,100,-10359.854,1061.183,0.436,0.564,0,13.3809,-3987.4983,1685.43,12.8914,1073,24,25,64,1273,-10373.2349
0,10,0,40,0,10,10,20,10,0,100,-11072.703,1853.291,0.485,0.508,0.006,13.3809,-3987.4983,1531.63,12.8914,998,0.0333,87,87,1323,-11086.0839
0,10,0,40,0,10,20,10,0,10,100,-9946.077,1598.315,0.401,0.599,0,13.3809,-3987.4983,1689.43,12.8914,1123,0.0833,96,25,1473,-9959.4579
0,10,0,40,0,10,20,10,10,0,100,-10053.826,1013.586,0.467,0.533,0,13.3809,-3987.4983,1535.63,12.8914,0,0.3333,30,50,0,-10067.2069
0,10,0,40,0,10,20,20,0,0,100,-10100.289,1793.006,0.494,0.506,0,12.2283,-3644.0339,1572.63,12.8914,1373,16,84,66,1173,-10112.5173
0,10,0,40,0,20,10,10,0,10,100,-10060.877,1661.925,0.307,0.693,0,13.3809,-3987.4983,1693.73,12.8914,1148,0.1,40,3,1493,-10074.2579
0,10,0,40,0,20,10,10,10,0,100,-11095.102,1600.422,0.38,0.62,0,13.3809,-3987.4983,1539.93,12.8914,1423,36,25,30,1173,-11108.4829
0,10,0,40,0,20,10,20,0,0,100,-10364.547,1003.499,0.401,0.599,0,12.2283,-3644.0339,1576.93,12.8914,1253,2,78,64,1523,-10376.7753
0,10,0,40,0,20,20,10,0,0,100,-10086.768,1056.343,0.325,0.674,0,12.2283,-3644.0339,1580.93,12.8914,873,25,63,10,1373,-10098.9963
0,10,0,40,10,10,10,10,0,10,100,-10002.793,946.58,0.363,0.637,0,14.5334,-4330.9627,1664.53,12.8914,923,0.375,45,88,0,-10017.3264
0,10,0,40,10,10,10,10,10,0,100,-10017.046,926.747,0.437,0.562,0,14.5334,-4330.9627,1510.73,12.8914,1373,24,70,80,1573,-10031.5794
0,10,0,40,10,10,10,20,0,0,100,-10279.004,954.621,0.476,0.524,0,13.3809,-3987.4983,1547.73,12.8914,973,5,25,79,1493,-10292.3849
0,10,0,40,10,10,20,10,0,0,100,-9871.367,912.379,0.432,0.569,0,13.3809,-3987.4983,1551.73,12.8914,1253,5,65,79,1323,-9884.7479
0,10,0,40,10,20,10,10,0,0,100,-10465.312,2178.946,0.347,0.653,0,13.3809,-3987.4983,1556.03,12.8914,1323,0,40,3,1073,-10478.6929
0,10,10,10,0,10,10,30,10,10,100,-11107.644,1521.49,0.617,0.383,0,16.4035,-4888.253,1558.33,12.8914,1148,0.1667,65,5,1573,-11124.0475
0,10,10,10,0,10,20,20,10,10,100,-11003.674,1559.557,0.557,0.443,0,16.8386,-5017.8915,1562.33,12.8914,893,6,78,84,1073,-11020.5126
0,10,10,10,0,10,20,30,0,10,100,-10378.508,1139.153,0.612,0.388,0,15.251,-4544.7886,1599.33,12.8914,953,0.1,79,91,0,-10393.759
0,10,10,10,0,10,20,30,10,0,100,-11010.11,1435.353,0.654,0.211,0,15.251,-4544.7886,1445.53,12.8914,1253,0.0333,30,3,1273,-11025.361
0,10,10,10,0,10,30,10,10,10,100,-9993.204,1040.253,0.576,0.425,0,16.4035,-4888.253,1566.33,12.8914,973,48,90,70,1373,-10009.6075
0,10,10,10,0,10,30,20,0,10,100,-10163.953,1611.6,0.596,0.404,0,15.251,-4544.7886,1603.33,12.8914,953,0,90,90,1073,-10179.204
0,10,10,10,0,10,30,20,10,0,100,-11274.047,1630.465,0.671,0.329,0,15.251,-4544.7886,1449.53,12.8914,948,0.05,60,96,1573,-11289.298
0,10,10,10,0,10,30,30,0,0,100,-10326.634,1148.409,0.674,0.327,0,13.6634,-4071.6857,1486.53,12.8914,948,96,20,95,1373,-10340.2974
0,10,10,10,0,20,10,20,10,10,100,-11226.729,1697.912,0.507,0.493,0,16.8386,-5017.8915,1566.63,12.8914,973,0.25,67,64,1423,-11243.5676
0,10,10,10,0,20,10,30,0,10,100,-10299.005,1422.517,0.509,0.49,0,15.251,-4544.7886,1603.63,12.8914,1173,5,65,91,1073,-10314.256
0,10,10,10,0,20,10,30,10,0,100,-11118.467,1844.165,0.601,0.399,0,15.251,-4544.7886,1449.83,12.8914,893,0.125,50,64,0,-11133.718
0,10,10,10,0,20,20,10,10,10,100,-11254.119,1529.395,0.405,0.596,0,16.8386,-5017.8915,1570.63,12.8914,1123,20,3,25,1523,-11270.9576
0,10,10,10,0,20,20,20,0,10,100,-10358.825,1145.944,0.462,0.538,0,15.686,-4674.4271,1607.63,12.8914,923,0.1,79,84,1493,-10374.511
0,10,10,10,0,20,20,20,10,0,100,-11260.529,1718.546,0.536,0.464,0,15.686,-4674.4271,1453.83,12.8914,1023,10,87,3,1173,-11276.215
0,10,10,10,0,20,20,30,0,0,100,-10393.259,1123.608,0.552,0.449,0,14.0984,-4201.3242,1490.83,12.8914,923,20,78,87,1473,-10407.3574
0,10,10,10,0,20,30,10,0,10,100,-10032.805,1518.788,0.411,0.589,0,15.251,-4544.7886,1611.63,12.8914,1253,25,3,25,1373,-10048.056
0,10,10,10,0,20,30,10,10,0,100,-10078.832,1056.405,0.481,0.519,0,15.251,-4544.7886,1457.83,12.8914,953,0.1,64,85,1523,-10094.083
0,10,10,10,0,20,30,20,0,0,100,-10201.11,1713.274,0.518,0.482,0,14.0984,-4201.3242,1494.83,12.8914,948,0.0833,88,93,1473,-10215.2084
0,10,10,10,0,30,10,10,10,10,100,-11239.296,1468.469,0.4,0.6,0,16.4035,-4888.253,1574.93,12.8914,1423,0.0833,95,63,0,-11255.6995
0,10,10,10,0,30,10,20,0,10,100,-10253.282,1787.746,0.412,0.588,0,15.251,-4544.7886,1611.93,12.8914,1523,0.125,5,64,1493,-10268.533
0,10,10,10,0,30,10,20,10,0,100,-11203.239,1758.271,0.497,0.504,0,15.251,-4544.7886,1458.13,12.8914,948,0.125,66,80,0,-11218.49
0,10,10,10,0,30,10,30,0,0,100,-10246.363,1697.51,0.493,0.507,0,13.6634,-4071.6857,1495.13,12.8914,1473,0.0333,0,5,1493,-10260.0264
0,10,10,10,0,30,20,10,0,10,100,-10159.392,1595.333,0.313,0.687,0,15.251,-4544.7886,1615.93,12.8914,823,0.5,45,66,0,-10174.643
0,10,10,10,0,30,20,10,10,0,100,-11260.448,1554.554,0.396,0.604,0,15.251,-4544.7886,1462.13,12.8914,873,48,75,0,0,-11275.699
0,10,10,10,0,30,20,20,0,0,100,-10392.069,1127.297,0.418,0.583,0,14.0984,-4201.3242,1499.13,12.8914,1023,48,0,67,1493,-10406.1674
0,10,10,10,0,30,30,10,0,0,100,-10095.893,1107.957,0.338,0.663,0,13.6634,-4071.6857,1503.13,12.8914,1023,0.3333,70,40,1423,-10109.5564
0,10,10,10,10,10,10,20,10,10,100,-11500.92,2186.99,0.598,0.402,0,17.9911,-5361.3559,1537.43,12.8914,1273,48,92,92,1273,-11518.9111
0,10,10,10,10,10,10,30,0,10,100,-10371.301,940.286,0.621,0.378,0,16.4035,-4888.253,1574.43,12.8914,0,100,90,80,1493,-10387.7045
0,10,10,10,10,10,10,30,10,0,100,-11363.203,2363.946,0.688,0.307,0.005,16.4035,-4888.253,1420.63,12.8914,0,96,30,25,1493,-11379.6065
0,10,10,10,10,10,20,10,10,10,100,-9927.827,924.936,0.552,0.448,0,17.9911,-5361.3559,1541.43,12.8914,1123,50,78,50,1373,-9945.8181
0,10,10,10,10,10,20,20,0,10,100,-10192.38,976.721,0.579,0.421,0,16.8386,-5017.8915,1578.43,12.8914,893,5,86,64,1493,-10209.2186
0,10,10,10,10,10,20,20,10,0,100,-11491.507,2274.806,0.565,0.333,0.102,16.8386,-5017.8915,1424.63,12.8914,1473,0.0333,92,63,1273,-11508.3456
0,10,10,10,10,10,30,10,0,10,100,-9786.985,905.148,0.543,0.456,0,16.4035,-4888.253,1582.43,12.8914,973,0,64,90,1473,-9803.3885
0,10,10,10,10,10,30,10,10,0,100,-9846.504,901.315,0.595,0.369,0.035,16.4035,-4888.253,1428.63,12.8914,1253,0.1167,66,93,1373,-9862.9075
0,10,10,10,10,10,30,20,0,0,100,-10089.656,950.121,0.647,0.353,0,15.251,-4544.7886,1465.63,12.8914,1273,1008,93,80,1373,-10104.907
0,10,10,10,10,20,10,10,10,10,100,-11516.638,2027.227,0.47,0.53,0,17.9911,-5361.3559,1545.73,12.8914,823,36,78.6,80,1523,-11534.6291
0,10,10,10,10,20,10,20,0,10,100,-10660.685,2332.779,0.486,0.515,0,16.8386,-5017.8915,1582.73,12.8914,1473,0.0333,20,3,1493,-10677.5236
0,10,10,10,10,20,10,20,10,0,100,-11485.878,2242.828,0.577,0.424,0,16.8386,-5017.8915,1428.93,12.8914,1148,0.375,79,0,1573,-11502.7166
0,10,10,10,10,20,10,30,0,0,100,-10602.037,2489.985,0.587,0.413,0,15.251,-4544.7886,1465.93,12.8914,573,0.0833,85,93,1273,-10617.288
0,10,10,10,10,20,20,10,0,10,100,-9980.79,945.837,0.386,0.614,0,16.8386,-5017.8915,1586.73,12.8914,1473,0,3,70,1323,-9997.6286
0,10,10,10,10,20,20,10,10,0,100,-11504.705,2164.475,0.472,0.529,0,16.8386,-5017.8915,1432.93,12.8914,973,36,60,50,1423,-11521.5436
0,10,10,10,10,20,20,20,0,0,100,-10666.788,2430.295,0.515,0.485,0,15.686,-4674.4271,1469.93,12.8914,973,0.5,70,65,1173,-10682.474
0,10,10,10,10,20,30,10,0,0,100,-9853.38,908.567,0.455,0.545,0,15.251,-4544.7886,1473.93,12.8914,1073,0.125,65,87,1373,-9868.631
0,10,10,10,10,30,10,10,0,10,100,-10563.642,2179.277,0.375,0.626,0,16.4035,-4888.253,1591.03,12.8914,1253,50,70,95,1373,-10580.0455
0,10,10,10,10,30,10,10,10,0,100,-11491.356,2102.187,0.467,0.534,0,16.4035,-4888.253,1437.23,12.8914,1273,1008,79,25,1273,-11507.7595
0,10,10,10,10,30,10,20,0,0,100,-10643.51,2404.466,0.479,0.521,0,15.251,-4544.7886,1474.23,12.8914,893,0.1,60,78.6,1323,-10658.761
0,10,10,10,10,30,20,10,0,0,100,-10582.415,2312.718,0.375,0.625,0,15.251,-4544.7886,1478.23,12.8914,823,0.375,84,66,0,-10597.666
0,10,10,20,0,10,10,20,10,10,100,-11213.631,1712.64,0.523,0.477,0,16.8386,-5017.8915,1603.53,12.8914,1323,0.125,90,79,1423,-11230.4696
0,10,10,20,0,10,10,30,10,0,100,-10629.062,1080.157,0.677,0.323,0,15.251,-4544.7886,1486.73,12.8914,973,20,63,63,1073,-10644.313
0,10,10,20,0,10,20,10,10,10,100,-11191.37,1546.029,0.386,0.517,0.098,16.8386,-5017.8915,1607.53,12.8914,1123,16,78,88,1373,-11208.2086
0,10,10,20,0,10,20,20,0,10,100,-10198.437,1696.541,0.511,0.49,0,15.686,-4674.4271,1644.53,12.8914,1273,0.0833,90,78,1373,-10214.123
0,10,10,20,0,10,20,20,10,0,100,-11229.852,1695.69,0.582,0.418,0,15.686,-4674.4271,1490.73,12.8914,953,0,75,86,1493,-11245.538
0,10,10,20,0,10,20,30,0,0,100,-10376.898,1110.419,0.59,0.411,0,14.0984,-4201.3242,1527.73,12.8914,1253,96,75,40,1073,-10390.9964
0,10,10,20,0,10,30,10,0,10,100,-9875.266,1045.631,0.485,0.514,0,15.251,-4544.7886,1648.53,12.8914,948,0.25,40,92,1373,-9890.517
0,10,10,20,0,10,30,10,10,0,100,-9977.579,1023.214,0.553,0.447,0,15.251,-4544.7886,1494.73,12.8914,893,25,60,95,1373,-9992.83
0,10,10,20,0,10,30,20,0,0,100,-10076.798,1008.544,0.665,0.335,0,14.0984,-4201.3242,1531.73,12.8914,673,100,25,85,1323,-10090.8964
0,10,10,20,0,20,10,10,10,10,100,-11212.528,1520.425,0.393,0.606,0,16.8386,-5017.8915,1611.83,12.8914,1148,24,92,78,1423,-11229.3666
0,10,10,20,0,20,10,20,0,10,100,-10377.293,1083.091,0.411,0.589,0,15.686,-4674.4271,1648.83,12.8914,953,0.25,92,85,0,-10392.979
0,10,10,20,0,20,10,20,10,0,100,-11182.541,1781.633,0.489,0.512,0,15.686,-4674.4271,1495.03,12.8914,0,0.05,85,79,1373,-11198.227
0,10,10,20,0,20,10,30,0,0,100,-10280.548,1525.68,0.488,0.513,0,14.0984,-4201.3242,1532.03,12.8914,773,96,63,93,1573,-10294.6464
0,10,10,20,0,20,20,10,0,10,100,-10117.795,1100.453,0.335,0.665,0,15.686,-4674.4271,1652.83,12.8914,1373,25,87,88,1493,-10133.481
0,10,10,20,0,20,20,10,10,0,100,-11208.191,1608.017,0.389,0.611,0,15.686,-4674.4271,1499.03,12.8914,823,0.1667,64,5,1423,-11223.877
0,10,10,20,0,20,20,20,0,0,100,-10352.186,1119.539,0.446,0.554,0,14.5334,-4330.9627,1536.03,12.8914,0,24,40,93,1423,-10366.7194
0,10,10,20,0,20,30,10,0,0,100,-10012.349,1599.594,0.397,0.604,0,14.0984,-4201.3242,1540.03,12.8914,0,10,80,88,1423,-10026.4474
0,10,10,20,0,30,10,10,0,10,100,-10121.364,1603.381,0.308,0.692,0,15.251,-4544.7886,1657.13,12.8914,673,0.3333,67,10,1523,-10136.615
0,10,10,20,0,30,10,10,10,0,100,-11193.274,1545.804,0.384,0.615,0,15.251,-4544.7886,1503.33,12.8914,0,0,86,95,1323,-11208.525
0,10,10,20,0,30,10,20,0,0,100,-10217.543,1909.227,0.4,0.6,0,14.0984,-4201.3242,1540.33,12.8914,773,1,80,87,1173,-10231.6414
0,10,10,20,0,30,20,10,0,0,100,-10134.794,1677.688,0.302,0.698,0,14.0984,-4201.3242,1544.33,12.8914,1273,36,5,90,1473,-10148.8924
0,10,10,20,10,10,10,10,10,10,100,-11481.429,2043.267,0.455,0.545,0,17.9911,-5361.3559,1582.63,12.8914,953,24,85,5,1173,-11499.4201
0,10,10,20,10,10,10,20,0,10,100,-10636.515,2342.861,0.474,0.519,0.007,16.8386,-5017.8915,1619.63,12.8914,1123,1008,86,30,1423,-10653.3536
0,10,10,20,10,10,10,20,10,0,100,-11463.533,2230.407,0.574,0.427,0,16.8386,-5017.8915,1465.83,12.8914,1148,0.0333,85,86,1493,-11480.3716
0,10,10,20,10,10,10,30,0,0,100,-10614.249,2441.794,0.596,0.404,0,15.251,-4544.7886,1502.83,12.8914,1373,0.1167,70,78,1323,-10629.5
0,10,10,20,10,10,20,10,0,10,100,-9689.461,4093.001,0.531,0.469,0,16.8386,-5017.8915,1623.63,12.8914,1323,16,92,3,1173,-9706.2996
0,10,10,20,10,10,20,10,10,0,100,-9922.035,919.146,0.527,0.473,0,16.8386,-5017.8915,1469.83,12.8914,1323,16,95,40,1573,-9938.8736
0,10,10,20,10,10,20,20,0,0,100,-9922.973,3980.43,0.638,0.362,0,15.686,-4674.4271,1506.83,12.8914,923,2,3,75,1573,-9938.659
0,10,10,20,10,10,30,10,0,0,100,-9784.517,902.084,0.518,0.482,0,15.251,-4544.7886,1510.83,12.8914,1023,6,65,66,0,-9799.768
0,10,10,20,10,20,10,10,0,10,100,-10559.804,2141.18,0.362,0.638,0,16.8386,-5017.8915,1627.93,12.8914,0,0.1667,86,88,1473,-10576.6426
0,10,10,20,10,20,10,10,10,0,100,-11480.281,2063.135,0.447,0.553,0,16.8386,-5017.8915,1474.13,12.8914,923,0.1,86,67,1493,-11497.1196
0,10,10,20,10,20,10,20,0,0,100,-10633.593,2368.965,0.465,0.535,0,15.686,-4674.4271,1511.13,12.8914,0,0,90,96,1373,-10649.279
0,10,10,20,10,20,20,10,0,0,100,-9975.002,940.818,0.37,0.63,0,15.686,-4674.4271,1515.13,12.8914,998,0.125,86,84,1323,-9990.688
0,10,10,20,10,30,10,10,0,0,100,-10539.068,2202.55,0.357,0.643,0,15.251,-4544.7886,1519.43,12.8914,893,100,60,40,1073,-10554.319
0,10,10,30,0,10,10,10,10,10,100,-11172.528,1590.316,0.388,0.612,0,16.4035,-4888.253,1648.73,12.8914,948,50,30,78,1473,-11188.9315
0,10,10,30,0,10,10,20,0,10,100,-10377.453,1098.118,0.433,0.567,0,15.251,-4544.7886,1685.73,12.8914,773,48,79,66,1273,-10392.704
0,10,10,30,0,10,10,20,10,0,100,-11151.601,1821.429,0.482,0.515,0.004,15.251,-4544.7886,1531.93,12.8914,948,312,65,85,1273,-11166.852
0,10,10,30,0,10,10,30,0,0,100,-10323.574,1328.039,0.495,0.504,0,13.6634,-4071.6857,1568.93,12.8914,1148,0.05,88,25,1373,-10337.2374
0,10,10,30,0,10,20,10,0,10,100,-10011.828,1574.839,0.398,0.601,0,15.251,-4544.7886,1689.73,12.8914,923,50,5,85,1523,-10027.079
0,10,10,30,0,10,20,10,10,0,100,-10071.818,1036.866,0.463,0.537,0,15.251,-4544.7886,1535.93,12.8914,893,4,50,20,1073,-10087.069
0,10,10,30,0,10,20,20,0,0,100,-10178.775,1756.444,0.49,0.509,0,14.0984,-4201.3242,1572.93,12.8914,823,0.0833,87,25,1273,-10192.8734
0,10,10,30,0,10,30,10,0,0,100,-9868.25,1033.205,0.466,0.534,0,13.6634,-4071.6857,1576.93,12.8914,823,0.125,67,93,0,-9881.9134
0,10,10,30,0,20,10,10,0,10,100,-9863.009,916.102,0.443,0.557,0,15.251,-4544.7886,1694.03,12.8914,773,0.5,30,67,1493,-9878.26
0,10,10,30,0,20,10,10,10,0,100,-11173.303,1575.14,0.377,0.624,0,15.251,-4544.7886,1540.23,12.8914,0,0.3333,65,66,1373,-11188.554
0,10,10,30,0,20,10,20,0,0,100,-10381.763,1057.235,0.395,0.605,0,14.0984,-4201.3242,1577.23,12.8914,873,48,80,45,1073,-10395.8614
0,10,10,30,0,20,20,10,0,0,100,-10119.121,1716.471,0.299,0.701,0,14.0984,-4201.3242,1581.23,12.8914,773,5,84,70,1473,-10133.2194
0,10,10,30,0,30,10,10,0,0,100,-10100.096,1656.615,0.296,0.704,0,13.6634,-4071.6857,1585.53,12.8914,673,16,95,66,1073,-10113.7594
0,10,10,30,10,10,10,10,0,10,100,-10535.588,2147.684,0.353,0.647,0,16.4035,-4888.253,1664.83,12.8914,1373,16,88,60,1173,-10551.9915
0,10,10,30,10,10,10,10,10,0,100,-11446.469,2068.876,0.432,0.567,0,16.4035,-4888.253,1511.03,12.8914,1023,0.1167,92,79,1273,-11462.8725
0,10,10,30,10,10,10,20,0,0,100,-10297.665,979.426,0.472,0.528,0,15.251,-4544.7886,1548.03,12.8914,823,6,5,60,1173,-10312.916
0,10,10,30,10,10,20,10,0,0,100,-9884.293,930.621,0.428,0.572,0,15.251,-4544.7886,1552.03,12.8914,1148,0.1667,60,90,1373,-9899.544
0,10,10,30,10,20,10,10,0,0,100,-10534.778,2157.943,0.344,0.655,0,15.251,-4544.7886,1556.33,12.8914,973,24,30,80,1473,-10550.029
0,10,10,40,0,10,10,10,0,10,100,-10099.973,1654.976,0.318,0.682,0,14.5334,-4330.9627,1730.93,12.8914,1123,6,79,65,1073,-10114.5064
0,10,10,40,0,10,10,10,10,0,100,-10204.934,1059.964,0.379,0.621,0,14.5334,-4330.9627,1577.13,12.8914,873,2,40,0,1273,-10219.4674
0,10,10,40,0,10,20,10,0,0,100,-9995.539,1617.623,0.383,0.617,0,13.3809,-3987.4983,1618.13,12.8914,1123,25,50,78,1523,-10008.9199
0,10,10,40,0,20,10,10,0,0,100,-10109.798,1680.289,0.293,0.707,0,13.3809,-3987.4983,1622.43,12.8914,773,5,10,60,1373,-10123.1789
0,10,10,40,10,10,10,10,0,0,100,-10512.039,2161.281,0.336,0.664,0.001,14.5334,-4330.9627,1593.23,12.8914,1273,0.225,66,88,0,-10526.5724
0,10.526,5.263,21.053,5.263,15.79,15.79,15.79,5.263,5.263,100.001,-11162.638,2035.85,0.46,0.537,0.003,17.1204,-5101.887,1540.891408,12.8914,1273,2,90,67,1423,-11179.7584
0,11.111,0,11.111,0,11.111,22.222,22.222,11.111,11.111,99.999,-10474.981,1099.862,0.684,0.316,0,15.7064,-4680.5058,1523.684763,12.8914,1323,48,91,88,1373,-10490.6874
0,11.111,0,11.111,0,11.111,22.222,33.333,0,11.111,99.999,-10358.858,1079.683,0.686,0.315,0,13.9424,-4154.8412,1564.795463,12.8914,1023,0.1,65,80,1423,-10372.8004
0,11.111,0,11.111,0,11.111,22.222,33.333,11.111,0,99.999,-11031.053,1911.867,0.656,0.217,0.127,13.9424,-4154.8412,1393.908283,12.8914,1323,10,92,30,1073,-11044.9954
0,11.111,0,11.111,0,11.111,33.333,11.111,11.111,11.111,99.999,-9981.408,1013.583,0.651,0.349,0,15.223,-4536.4645,1528.129163,12.8914,893,0.05,40,96,1423,-9996.631
0,11.111,0,11.111,0,11.111,33.333,22.222,0,11.111,99.999,-10182.468,1094.681,0.668,0.332,0,13.9424,-4154.8412,1569.239863,12.8914,1473,24,50,88,1073,-10196.4104
0,11.111,0,11.111,0,11.111,33.333,22.222,11.111,0,99.999,-11177.016,1686.58,0.76,0.241,0,13.9424,-4154.8412,1398.352683,12.8914,1148,25,86,64,1323,-11190.9584
0,11.111,0,11.111,0,11.111,33.333,33.333,0,0,99.999,-10118.223,1822.646,0.756,0.243,0,12.1784,-3629.1765,1439.463383,12.8914,673,312,64,30,1423,-10130.4014
0,11.111,0,11.111,0,22.222,11.111,22.222,11.111,11.111,99.999,-11176.719,1693.478,0.574,0.426,0,15.7064,-4680.5058,1528.462493,12.8914,973,1008,88,0,1423,-11192.4254
0,11.111,0,11.111,0,22.222,11.111,33.333,0,11.111,99.999,-10242.958,1424.466,0.568,0.431,0,13.9424,-4154.8412,1569.573193,12.8914,1273,2,10,45,1423,-10256.9004
0,11.111,0,11.111,0,22.222,11.111,33.333,11.111,0,99.999,-10987.214,1939.987,0.681,0.318,0,13.9424,-4154.8412,1398.686013,12.8914,1323,0.5,3,20,1073,-11001.1564
0,11.111,0,11.111,0,22.222,22.222,11.111,11.111,11.111,99.999,-11210.773,1520.642,0.46,0.54,0,15.7064,-4680.5058,1532.906893,12.8914,673,0.375,65,67,1173,-11226.4794
0,11.111,0,11.111,0,22.222,22.222,22.222,11.111,0,99.999,-10544.603,1079.528,0.611,0.389,0,14.4258,-4298.8825,1403.130413,12.8914,0,0.0833,70,86,1573,-10559.0288
0,11.111,0,11.111,0,22.222,22.222,33.333,0,0,99.999,-10301.49,1263.713,0.59,0.41,0,12.6618,-3773.2179,1444.241113,12.8914,1473,5,87,86,1373,-10314.1518
0,11.111,0,11.111,0,22.222,33.333,11.111,0,11.111,99.999,-9961.368,1516.899,0.463,0.537,0,13.9424,-4154.8412,1578.461993,12.8914,1473,96,3,85,1323,-9975.3104
0,11.111,0,11.111,0,22.222,33.333,11.111,11.111,0,99.999,-11143.56,1615.904,0.446,0.454,0.1,13.9424,-4154.8412,1407.574813,12.8914,1073,0.3333,75,93,1173,-11157.5024
0,11.111,0,11.111,0,22.222,33.333,22.222,0,0,99.999,-10090.397,1779.253,0.584,0.416,0,12.6618,-3773.2179,1448.685513,12.8914,1323,0.25,86,92,1073,-10103.0588
0,11.111,0,11.111,0,33.333,11.111,11.111,11.111,11.111,99.999,-11194.994,1460.424,0.455,0.545,0,15.223,-4536.4645,1537.684623,12.8914,1523,0.125,70,90,1273,-11210.217
0,11.111,0,11.111,0,33.333,11.111,22.222,0,11.111,99.999,-10179.072,1798.923,0.463,0.537,0,13.9424,-4154.8412,1578.795323,12.8914,1073,100,64,78,1493,-10193.0144
0,11.111,0,11.111,0,33.333,11.111,22.222,11.111,0,99.999,-11102.841,1801.341,0.565,0.435,0,13.9424,-4154.8412,1407.908143,12.8914,893,20,45,64,1473,-11116.7834
0,11.111,0,11.111,0,33.333,11.111,33.333,0,0,99.999,-10096.226,2013.279,0.565,0.435,0,12.1784,-3629.1765,1449.018843,12.8914,953,5,30,85,1523,-10108.4044
0,11.111,0,11.111,0,33.333,22.222,11.111,0,11.111,99.999,-10087.395,1599.545,0.353,0.647,0,13.9424,-4154.8412,1583.239723,12.8914,573,0.25,84,96,1493,-10101.3374
0,11.111,0,11.111,0,33.333,22.222,11.111,11.111,0,99.999,-11167.197,1600.368,0.453,0.547,0,13.9424,-4154.8412,1412.352543,12.8914,1373,20,0,95,1493,-11181.1394
